date,year,month,national_ev_sales,national_ev_revenue_crores,national_ev_market_share_pct,nexon_ev_sales,tigor_ev_sales,tiago_ev_sales,punch_ev_sales,nexon_ev_revenue_crores,tigor_ev_revenue_crores,tiago_ev_revenue_crores,punch_ev_revenue_crores,state,state_ev_sales,state_ev_revenue_crores,charging_stations_added_state,cumulative_charging_stations_state
2021-11-30,2021,11,6161,1052.26,8.57,357,2409,129,3265,52.01,420.18,20.66,559.41,Tamil Nadu,135,23.06,18,1182
2021-11-30,2021,11,6161,1052.26,8.57,357,2409,129,3265,52.01,420.18,20.66,559.41,Gujarat,653,111.53,16,1143
2021-11-30,2021,11,6161,1052.26,8.57,357,2409,129,3265,52.01,420.18,20.66,559.41,Rajasthan,631,107.77,16,1128
2021-11-30,2021,11,6161,1052.26,8.57,357,2409,129,3265,52.01,420.18,20.66,559.41,West Bengal,1162,198.46,15,1248
2021-11-30,2021,11,6161,1052.26,8.57,357,2409,129,3265,52.01,420.18,20.66,559.41,Punjab,1452,247.99,11,1187
2021-11-30,2021,11,6161,1052.26,8.57,357,2409,129,3265,52.01,420.18,20.66,559.41,Kerala,470,80.27,8,1215
2021-11-30,2021,11,6161,1052.26,8.57,357,2409,129,3265,52.01,420.18,20.66,559.41,Uttar Pradesh,291,49.7,23,1246
2021-12-31,2021,12,6063,997.51,8.93,4825,96,1003,137,816.0,16.01,145.46,20.04,Maharashtra,855,140.67,17,1199
2021-12-31,2021,12,6063,997.51,8.93,4825,96,1003,137,816.0,16.01,145.46,20.04,Delhi,336,55.28,19,1211
2021-12-31,2021,12,6063,997.51,8.93,4825,96,1003,137,816.0,16.01,145.46,20.04,Karnataka,713,117.31,16,1179
2021-12-31,2021,12,6063,997.51,8.93,4825,96,1003,137,816.0,16.01,145.46,20.04,Tamil Nadu,87,14.31,15,1197
2021-12-31,2021,12,6063,997.51,8.93,4825,96,1003,137,816.0,16.01,145.46,20.04,Gujarat,1041,171.27,11,1154
2021-12-31,2021,12,6063,997.51,8.93,4825,96,1003,137,816.0,16.01,145.46,20.04,Rajasthan,674,110.89,9,1137
2021-12-31,2021,12,6063,997.51,8.93,4825,96,1003,137,816.0,16.01,145.46,20.04,West Bengal,1291,212.4,21,1269
2021-12-31,2021,12,6063,997.51,8.93,4825,96,1003,137,816.0,16.01,145.46,20.04,Punjab,77,12.67,24,1211
2021-12-31,2021,12,6063,997.51,8.93,4825,96,1003,137,816.0,16.01,145.46,20.04,Kerala,488,80.29,13,1228
2021-12-31,2021,12,6063,997.51,8.93,4825,96,1003,137,816.0,16.01,145.46,20.04,Uttar Pradesh,497,81.77,18,1264
2022-01-31,2022,1,6376,994.3299999999999,9.16,246,3525,1699,903,38.02,550.33,268.67,137.31,Maharashtra,193,30.1,12,1211
2022-01-31,2022,1,6376,994.3299999999999,9.16,246,3525,1699,903,38.02,550.33,268.67,137.31,Delhi,555,86.55,24,1235
2022-01-31,2022,1,6376,994.3299999999999,9.16,246,3525,1699,903,38.02,550.33,268.67,137.31,Karnataka,965,150.49,17,1196
2022-01-31,2022,1,6376,994.3299999999999,9.16,246,3525,1699,903,38.02,550.33,268.67,137.31,Tamil Nadu,261,40.7,21,1218
2022-01-31,2022,1,6376,994.3299999999999,9.16,246,3525,1699,903,38.02,550.33,268.67,137.31,Gujarat,251,39.14,21,1175
2022-01-31,2022,1,6376,994.3299999999999,9.16,246,3525,1699,903,38.02,550.33,268.67,137.31,Rajasthan,395,61.6,21,1158
2022-01-31,2022,1,6376,994.3299999999999,9.16,246,3525,1699,903,38.02,550.33,268.67,137.31,West Bengal,384,59.88,5,1274
2022-01-31,2022,1,6376,994.3299999999999,9.16,246,3525,1699,903,38.02,550.33,268.67,137.31,Punjab,705,109.94,12,1223
2022-01-31,2022,1,6376,994.3299999999999,9.16,246,3525,1699,903,38.02,550.33,268.67,137.31,Kerala,277,43.2,23,1251
2022-01-31,2022,1,6376,994.3299999999999,9.16,246,3525,1699,903,38.02,550.33,268.67,137.31,Uttar Pradesh,2384,371.78,10,1274
2022-02-28,2022,2,6192,1051.12,8.96,3353,235,1248,1355,591.68,30.91,216.66,211.87,Maharashtra,345,58.57,12,1223
2022-02-28,2022,2,6192,1051.12,8.96,3353,235,1248,1355,591.68,30.91,216.66,211.87,Delhi,357,60.6,11,1246
2022-02-28,2022,2,6192,1051.12,8.96,3353,235,1248,1355,591.68,30.91,216.66,211.87,Karnataka,592,100.49,11,1207
2022-02-28,2022,2,6192,1051.12,8.96,3353,235,1248,1355,591.68,30.91,216.66,211.87,Tamil Nadu,140,23.77,7,1225
2022-02-28,2022,2,6192,1051.12,8.96,3353,235,1248,1355,591.68,30.91,216.66,211.87,Gujarat,456,77.41,5,1180
2022-02-28,2022,2,6192,1051.12,8.96,3353,235,1248,1355,591.68,30.91,216.66,211.87,Rajasthan,259,43.97,8,1166
2022-02-28,2022,2,6192,1051.12,8.96,3353,235,1248,1355,591.68,30.91,216.66,211.87,West Bengal,544,92.35,9,1283
2022-02-28,2022,2,6192,1051.12,8.96,3353,235,1248,1355,591.68,30.91,216.66,211.87,Punjab,1610,273.3,5,1228
2022-02-28,2022,2,6192,1051.12,8.96,3353,235,1248,1355,591.68,30.91,216.66,211.87,Kerala,77,13.07,19,1270
2022-02-28,2022,2,6192,1051.12,8.96,3353,235,1248,1355,591.68,30.91,216.66,211.87,Uttar Pradesh,1807,306.75,9,1283
2022-03-31,2022,3,6383,988.7,9.18,3459,1930,176,816,574.74,277.95,28.93,107.08,Maharashtra,743,115.09,10,1233
2022-03-31,2022,3,6383,988.7,9.18,3459,1930,176,816,574.74,277.95,28.93,107.08,Delhi,639,98.98,6,1252
2022-03-31,2022,3,6383,988.7,9.18,3459,1930,176,816,574.74,277.95,28.93,107.08,Karnataka,889,137.7,6,1213
2022-03-31,2022,3,6383,988.7,9.18,3459,1930,176,816,574.74,277.95,28.93,107.08,Tamil Nadu,4,0.62,17,1242
2022-03-31,2022,3,6383,988.7,9.18,3459,1930,176,816,574.74,277.95,28.93,107.08,Gujarat,79,12.24,19,1199
2022-03-31,2022,3,6383,988.7,9.18,3459,1930,176,816,574.74,277.95,28.93,107.08,Rajasthan,1510,233.89,6,1172
2022-03-31,2022,3,6383,988.7,9.18,3459,1930,176,816,574.74,277.95,28.93,107.08,West Bengal,850,131.66,11,1294
2022-03-31,2022,3,6383,988.7,9.18,3459,1930,176,816,574.74,277.95,28.93,107.08,Punjab,89,13.79,7,1235
2022-03-31,2022,3,6383,988.7,9.18,3459,1930,176,816,574.74,277.95,28.93,107.08,Kerala,1371,212.36,12,1282
2022-03-31,2022,3,6383,988.7,9.18,3459,1930,176,816,574.74,277.95,28.93,107.08,Uttar Pradesh,206,31.91,18,1301
2022-04-30,2022,4,6257,880.47,8.1,39,1546,3263,1407,5.5,203.58,459.21,212.18,Maharashtra,854,120.17,18,1251
2022-04-30,2022,4,6257,880.47,8.1,39,1546,3263,1407,5.5,203.58,459.21,212.18,Delhi,124,17.45,24,1276
2022-04-30,2022,4,6257,880.47,8.1,39,1546,3263,1407,5.5,203.58,459.21,212.18,Karnataka,762,107.23,19,1232
2022-04-30,2022,4,6257,880.47,8.1,39,1546,3263,1407,5.5,203.58,459.21,212.18,Tamil Nadu,1208,169.99,8,1250
2022-04-30,2022,4,6257,880.47,8.1,39,1546,3263,1407,5.5,203.58,459.21,212.18,Gujarat,362,50.94,17,1216
2022-04-30,2022,4,6257,880.47,8.1,39,1546,3263,1407,5.5,203.58,459.21,212.18,Rajasthan,1032,145.22,12,1184
2022-04-30,2022,4,6257,880.47,8.1,39,1546,3263,1407,5.5,203.58,459.21,212.18,West Bengal,484,68.11,22,1316
2022-04-30,2022,4,6257,880.47,8.1,39,1546,3263,1407,5.5,203.58,459.21,212.18,Punjab,607,85.42,16,1251
2022-04-30,2022,4,6257,880.47,8.1,39,1546,3263,1407,5.5,203.58,459.21,212.18,Kerala,447,62.9,18,1300
2022-04-30,2022,4,6257,880.47,8.1,39,1546,3263,1407,5.5,203.58,459.21,212.18,Uttar Pradesh,372,52.35,6,1307
2022-05-31,2022,5,6298,853.01,8.68,193,4781,1323,0,30.02,632.73,190.26,0.0,Maharashtra,65,8.8,16,1267
2022-05-31,2022,5,6298,853.01,8.68,193,4781,1323,0,30.02,632.73,190.26,0.0,Delhi,272,36.84,23,1299
2022-05-31,2022,5,6298,853.01,8.68,193,4781,1323,0,30.02,632.73,190.26,0.0,Karnataka,192,26.0,9,1241
2022-05-31,2022,5,6298,853.01,8.68,193,4781,1323,0,30.02,632.73,190.26,0.0,Tamil Nadu,1128,152.78,21,1271
2022-05-31,2022,5,6298,853.01,8.68,193,4781,1323,0,30.02,632.73,190.26,0.0,Gujarat,229,31.02,5,1221
2022-05-31,2022,5,6298,853.01,8.68,193,4781,1323,0,30.02,632.73,190.26,0.0,Rajasthan,948,128.4,14,1198
2022-05-31,2022,5,6298,853.01,8.68,193,4781,1323,0,30.02,632.73,190.26,0.0,West Bengal,1356,183.66,19,1335
2022-05-31,2022,5,6298,853.01,8.68,193,4781,1323,0,30.02,632.73,190.26,0.0,Punjab,346,46.86,15,1266
2022-05-31,2022,5,6298,853.01,8.68,193,4781,1323,0,30.02,632.73,190.26,0.0,Kerala,1468,198.83,17,1317
2022-05-31,2022,5,6298,853.01,8.68,193,4781,1323,0,30.02,632.73,190.26,0.0,Uttar Pradesh,288,39.01,9,1316
2022-06-30,2022,6,6634,1085.25,9.75,777,244,3343,2269,102.88,36.11,594.52,351.74,Maharashtra,469,76.72,20,1287
2022-06-30,2022,6,6634,1085.25,9.75,777,244,3343,2269,102.88,36.11,594.52,351.74,Delhi,506,82.78,13,1312
2022-06-30,2022,6,6634,1085.25,9.75,777,244,3343,2269,102.88,36.11,594.52,351.74,Karnataka,193,31.57,13,1254
2022-06-30,2022,6,6634,1085.25,9.75,777,244,3343,2269,102.88,36.11,594.52,351.74,Tamil Nadu,380,62.16,10,1281
2022-06-30,2022,6,6634,1085.25,9.75,777,244,3343,2269,102.88,36.11,594.52,351.74,Gujarat,382,62.49,15,1236
2022-06-30,2022,6,6634,1085.25,9.75,777,244,3343,2269,102.88,36.11,594.52,351.74,Rajasthan,44,7.2,5,1203
2022-06-30,2022,6,6634,1085.25,9.75,777,244,3343,2269,102.88,36.11,594.52,351.74,West Bengal,1208,197.62,8,1343
2022-06-30,2022,6,6634,1085.25,9.75,777,244,3343,2269,102.88,36.11,594.52,351.74,Punjab,446,72.96,17,1283
2022-06-30,2022,6,6634,1085.25,9.75,777,244,3343,2269,102.88,36.11,594.52,351.74,Kerala,1429,233.77,17,1334
2022-06-30,2022,6,6634,1085.25,9.75,777,244,3343,2269,102.88,36.11,594.52,351.74,Uttar Pradesh,1572,257.16,17,1333
2022-07-31,2022,7,6451,1039.12,8.83,1785,2271,642,1752,267.32,376.21,89.85,305.74,Maharashtra,94,15.14,14,1301
2022-07-31,2022,7,6451,1039.12,8.83,1785,2271,642,1752,267.32,376.21,89.85,305.74,Delhi,187,30.12,7,1319
2022-07-31,2022,7,6451,1039.12,8.83,1785,2271,642,1752,267.32,376.21,89.85,305.74,Karnataka,1148,184.92,7,1261
2022-07-31,2022,7,6451,1039.12,8.83,1785,2271,642,1752,267.32,376.21,89.85,305.74,Tamil Nadu,493,79.41,19,1300
2022-07-31,2022,7,6451,1039.12,8.83,1785,2271,642,1752,267.32,376.21,89.85,305.74,Gujarat,2857,460.2,10,1246
2022-07-31,2022,7,6451,1039.12,8.83,1785,2271,642,1752,267.32,376.21,89.85,305.74,Rajasthan,23,3.7,21,1224
2022-07-31,2022,7,6451,1039.12,8.83,1785,2271,642,1752,267.32,376.21,89.85,305.74,West Bengal,754,121.45,16,1359
2022-07-31,2022,7,6451,1039.12,8.83,1785,2271,642,1752,267.32,376.21,89.85,305.74,Punjab,651,104.86,24,1307
2022-07-31,2022,7,6451,1039.12,8.83,1785,2271,642,1752,267.32,376.21,89.85,305.74,Kerala,30,4.83,15,1349
2022-07-31,2022,7,6451,1039.12,8.83,1785,2271,642,1752,267.32,376.21,89.85,305.74,Uttar Pradesh,210,33.83,8,1341
2022-08-31,2022,8,6345,935.2500000000001,8.65,3502,1479,758,605,478.29,255.65,120.35,80.96,Maharashtra,509,75.03,20,1321
2022-08-31,2022,8,6345,935.2500000000001,8.65,3502,1479,758,605,478.29,255.65,120.35,80.96,Delhi,484,71.34,15,1334
2022-08-31,2022,8,6345,935.2500000000001,8.65,3502,1479,758,605,478.29,255.65,120.35,80.96,Karnataka,211,31.1,8,1269
2022-08-31,2022,8,6345,935.2500000000001,8.65,3502,1479,758,605,478.29,255.65,120.35,80.96,Tamil Nadu,604,89.03,17,1317
2022-08-31,2022,8,6345,935.2500000000001,8.65,3502,1479,758,605,478.29,255.65,120.35,80.96,Gujarat,426,62.79,11,1257
2022-08-31,2022,8,6345,935.2500000000001,8.65,3502,1479,758,605,478.29,255.65,120.35,80.96,Rajasthan,442,65.15,8,1232
2022-08-31,2022,8,6345,935.2500000000001,8.65,3502,1479,758,605,478.29,255.65,120.35,80.96,West Bengal,1419,209.16,19,1378
2022-08-31,2022,8,6345,935.2500000000001,8.65,3502,1479,758,605,478.29,255.65,120.35,80.96,Punjab,267,39.36,23,1330
2022-08-31,2022,8,6345,935.2500000000001,8.65,3502,1479,758,605,478.29,255.65,120.35,80.96,Kerala,1085,159.93,13,1362
2022-08-31,2022,8,6345,935.2500000000001,8.65,3502,1479,758,605,478.29,255.65,120.35,80.96,Uttar Pradesh,893,131.63,15,1356
2022-09-30,2022,9,6688,1050.5900000000001,9.52,757,510,363,5056,125.29,90.2,58.14,776.96,Maharashtra,468,73.52,11,1332
2022-09-30,2022,9,6688,1050.5900000000001,9.52,757,510,363,5056,125.29,90.2,58.14,776.96,Delhi,2482,389.89,14,1348
2022-09-30,2022,9,6688,1050.5900000000001,9.52,757,510,363,5056,125.29,90.2,58.14,776.96,Karnataka,146,22.93,14,1283
2022-09-30,2022,9,6688,1050.5900000000001,9.52,757,510,363,5056,125.29,90.2,58.14,776.96,Tamil Nadu,406,63.78,17,1334
2022-09-30,2022,9,6688,1050.5900000000001,9.52,757,510,363,5056,125.29,90.2,58.14,776.96,Gujarat,564,88.6,23,1280
2022-09-30,2022,9,6688,1050.5900000000001,9.52,757,510,363,5056,125.29,90.2,58.14,776.96,Rajasthan,555,87.18,15,1247
2022-09-30,2022,9,6688,1050.5900000000001,9.52,757,510,363,5056,125.29,90.2,58.14,776.96,West Bengal,442,69.43,17,1395
2022-09-30,2022,9,6688,1050.5900000000001,9.52,757,510,363,5056,125.29,90.2,58.14,776.96,Punjab,805,126.45,12,1342
2022-09-30,2022,9,6688,1050.5900000000001,9.52,757,510,363,5056,125.29,90.2,58.14,776.96,Kerala,123,19.32,12,1374
2022-09-30,2022,9,6688,1050.5900000000001,9.52,757,510,363,5056,125.29,90.2,58.14,776.96,Uttar Pradesh,694,109.02,8,1364
2022-10-31,2022,10,6624,1075.1299999999999,9.29,559,787,4638,638,85.81,137.34,767.06,84.92,Maharashtra,133,21.59,9,1341
2022-10-31,2022,10,6624,1075.1299999999999,9.29,559,787,4638,638,85.81,137.34,767.06,84.92,Delhi,6,0.97,10,1358
2022-10-31,2022,10,6624,1075.1299999999999,9.29,559,787,4638,638,85.81,137.34,767.06,84.92,Karnataka,832,135.04,10,1293
2022-10-31,2022,10,6624,1075.1299999999999,9.29,559,787,4638,638,85.81,137.34,767.06,84.92,Tamil Nadu,495,80.34,22,1356
2022-10-31,2022,10,6624,1075.1299999999999,9.29,559,787,4638,638,85.81,137.34,767.06,84.92,Gujarat,120,19.48,18,1298
2022-10-31,2022,10,6624,1075.1299999999999,9.29,559,787,4638,638,85.81,137.34,767.06,84.92,Rajasthan,2645,429.31,14,1261
2022-10-31,2022,10,6624,1075.1299999999999,9.29,559,787,4638,638,85.81,137.34,767.06,84.92,West Bengal,629,102.09,18,1413
2022-10-31,2022,10,6624,1075.1299999999999,9.29,559,787,4638,638,85.81,137.34,767.06,84.92,Punjab,231,37.49,17,1359
2022-10-31,2022,10,6624,1075.1299999999999,9.29,559,787,4638,638,85.81,137.34,767.06,84.92,Kerala,579,93.98,7,1381
2022-10-31,2022,10,6624,1075.1299999999999,9.29,559,787,4638,638,85.81,137.34,767.06,84.92,Uttar Pradesh,950,154.19,10,1374
2022-11-30,2022,11,6687,1076.15,8.8,45,1664,3563,1413,7.77,236.45,634.33,197.6,Maharashtra,229,36.85,20,1361
2022-11-30,2022,11,6687,1076.15,8.8,45,1664,3563,1413,7.77,236.45,634.33,197.6,Delhi,359,57.77,6,1364
2022-11-30,2022,11,6687,1076.15,8.8,45,1664,3563,1413,7.77,236.45,634.33,197.6,Karnataka,30,4.83,6,1299
2022-11-30,2022,11,6687,1076.15,8.8,45,1664,3563,1413,7.77,236.45,634.33,197.6,Tamil Nadu,388,62.44,12,1368
2022-11-30,2022,11,6687,1076.15,8.8,45,1664,3563,1413,7.77,236.45,634.33,197.6,Gujarat,1584,254.92,17,1315
2022-11-30,2022,11,6687,1076.15,8.8,45,1664,3563,1413,7.77,236.45,634.33,197.6,Rajasthan,84,13.52,14,1275
2022-11-30,2022,11,6687,1076.15,8.8,45,1664,3563,1413,7.77,236.45,634.33,197.6,West Bengal,627,100.9,12,1425
2022-11-30,2022,11,6687,1076.15,8.8,45,1664,3563,1413,7.77,236.45,634.33,197.6,Punjab,951,153.05,8,1367
2022-11-30,2022,11,6687,1076.15,8.8,45,1664,3563,1413,7.77,236.45,634.33,197.6,Kerala,1147,184.59,19,1400
2022-11-30,2022,11,6687,1076.15,8.8,45,1664,3563,1413,7.77,236.45,634.33,197.6,Uttar Pradesh,1285,206.8,5,1379
2022-12-31,2022,12,6740,1102.69,9.91,2888,1292,1731,827,496.07,218.63,257.66,130.33,Maharashtra,1191,194.85,17,1378
2022-12-31,2022,12,6740,1102.69,9.91,2888,1292,1731,827,496.07,218.63,257.66,130.33,Delhi,34,5.56,14,1378
2022-12-31,2022,12,6740,1102.69,9.91,2888,1292,1731,827,496.07,218.63,257.66,130.33,Karnataka,1203,196.82,8,1307
2022-12-31,2022,12,6740,1102.69,9.91,2888,1292,1731,827,496.07,218.63,257.66,130.33,Tamil Nadu,142,23.23,13,1381
2022-12-31,2022,12,6740,1102.69,9.91,2888,1292,1731,827,496.07,218.63,257.66,130.33,Gujarat,527,86.22,6,1321
2022-12-31,2022,12,6740,1102.69,9.91,2888,1292,1731,827,496.07,218.63,257.66,130.33,Rajasthan,1204,196.98,23,1298
2022-12-31,2022,12,6740,1102.69,9.91,2888,1292,1731,827,496.07,218.63,257.66,130.33,West Bengal,213,34.85,5,1430
2022-12-31,2022,12,6740,1102.69,9.91,2888,1292,1731,827,496.07,218.63,257.66,130.33,Punjab,205,33.54,11,1378
2022-12-31,2022,12,6740,1102.69,9.91,2888,1292,1731,827,496.07,218.63,257.66,130.33,Kerala,375,61.35,21,1421
2022-12-31,2022,12,6740,1102.69,9.91,2888,1292,1731,827,496.07,218.63,257.66,130.33,Uttar Pradesh,1641,268.47,7,1386
2023-01-31,2023,1,6775,1047.96,9.15,2488,2993,854,438,421.41,426.65,135.11,64.79,Maharashtra,225,34.8,8,1386
2023-01-31,2023,1,6775,1047.96,9.15,2488,2993,854,438,421.41,426.65,135.11,64.79,Delhi,2652,410.21,9,1387
2023-01-31,2023,1,6775,1047.96,9.15,2488,2993,854,438,421.41,426.65,135.11,64.79,Karnataka,113,17.48,15,1322
2023-01-31,2023,1,6775,1047.96,9.15,2488,2993,854,438,421.41,426.65,135.11,64.79,Tamil Nadu,746,115.39,23,1404
2023-01-31,2023,1,6775,1047.96,9.15,2488,2993,854,438,421.41,426.65,135.11,64.79,Gujarat,264,40.84,7,1328
2023-01-31,2023,1,6775,1047.96,9.15,2488,2993,854,438,421.41,426.65,135.11,64.79,Rajasthan,42,6.5,16,1314
2023-01-31,2023,1,6775,1047.96,9.15,2488,2993,854,438,421.41,426.65,135.11,64.79,West Bengal,38,5.88,23,1453
2023-01-31,2023,1,6775,1047.96,9.15,2488,2993,854,438,421.41,426.65,135.11,64.79,Punjab,204,31.55,23,1401
2023-01-31,2023,1,6775,1047.96,9.15,2488,2993,854,438,421.41,426.65,135.11,64.79,Kerala,2135,330.24,17,1438
2023-01-31,2023,1,6775,1047.96,9.15,2488,2993,854,438,421.41,426.65,135.11,64.79,Uttar Pradesh,351,54.29,11,1397
2023-02-28,2023,2,6971,1063.91,10.2,3149,767,2140,913,487.71,107.56,341.45,127.19,Maharashtra,274,41.82,8,1394
2023-02-28,2023,2,6971,1063.91,10.2,3149,767,2140,913,487.71,107.56,341.45,127.19,Delhi,1314,200.54,6,1393
2023-02-28,2023,2,6971,1063.91,10.2,3149,767,2140,913,487.71,107.56,341.45,127.19,Karnataka,157,23.96,14,1336
2023-02-28,2023,2,6971,1063.91,10.2,3149,767,2140,913,487.71,107.56,341.45,127.19,Tamil Nadu,50,7.63,8,1412
2023-02-28,2023,2,6971,1063.91,10.2,3149,767,2140,913,487.71,107.56,341.45,127.19,Gujarat,48,7.33,7,1335
2023-02-28,2023,2,6971,1063.91,10.2,3149,767,2140,913,487.71,107.56,341.45,127.19,Rajasthan,1923,293.49,6,1320
2023-02-28,2023,2,6971,1063.91,10.2,3149,767,2140,913,487.71,107.56,341.45,127.19,West Bengal,481,73.41,21,1474
2023-02-28,2023,2,6971,1063.91,10.2,3149,767,2140,913,487.71,107.56,341.45,127.19,Punjab,358,54.64,24,1425
2023-02-28,2023,2,6971,1063.91,10.2,3149,767,2140,913,487.71,107.56,341.45,127.19,Kerala,1133,172.92,17,1455
2023-02-28,2023,2,6971,1063.91,10.2,3149,767,2140,913,487.71,107.56,341.45,127.19,Uttar Pradesh,1229,187.57,9,1406
2023-03-31,2023,3,6874,1011.55,10.42,2410,2834,200,1427,400.44,396.84,28.04,186.23,Maharashtra,37,5.44,20,1414
2023-03-31,2023,3,6874,1011.55,10.42,2410,2834,200,1427,400.44,396.84,28.04,186.23,Delhi,148,21.78,23,1416
2023-03-31,2023,3,6874,1011.55,10.42,2410,2834,200,1427,400.44,396.84,28.04,186.23,Karnataka,259,38.11,18,1354
2023-03-31,2023,3,6874,1011.55,10.42,2410,2834,200,1427,400.44,396.84,28.04,186.23,Tamil Nadu,918,135.09,20,1432
2023-03-31,2023,3,6874,1011.55,10.42,2410,2834,200,1427,400.44,396.84,28.04,186.23,Gujarat,714,105.07,19,1354
2023-03-31,2023,3,6874,1011.55,10.42,2410,2834,200,1427,400.44,396.84,28.04,186.23,Rajasthan,375,55.18,8,1328
2023-03-31,2023,3,6874,1011.55,10.42,2410,2834,200,1427,400.44,396.84,28.04,186.23,West Bengal,993,146.13,11,1485
2023-03-31,2023,3,6874,1011.55,10.42,2410,2834,200,1427,400.44,396.84,28.04,186.23,Punjab,656,96.53,20,1445
2023-03-31,2023,3,6874,1011.55,10.42,2410,2834,200,1427,400.44,396.84,28.04,186.23,Kerala,1580,232.51,12,1467
2023-03-31,2023,3,6874,1011.55,10.42,2410,2834,200,1427,400.44,396.84,28.04,186.23,Uttar Pradesh,1189,174.97,21,1427
2023-04-30,2023,4,6921,1012.24,9.92,3935,58,879,2046,564.45,9.36,135.45,302.98,Maharashtra,1685,246.44,19,1433
2023-04-30,2023,4,6921,1012.24,9.92,3935,58,879,2046,564.45,9.36,135.45,302.98,Delhi,565,82.63,11,1427
2023-04-30,2023,4,6921,1012.24,9.92,3935,58,879,2046,564.45,9.36,135.45,302.98,Karnataka,78,11.41,10,1364
2023-04-30,2023,4,6921,1012.24,9.92,3935,58,879,2046,564.45,9.36,135.45,302.98,Tamil Nadu,464,67.86,5,1437
2023-04-30,2023,4,6921,1012.24,9.92,3935,58,879,2046,564.45,9.36,135.45,302.98,Gujarat,858,125.49,19,1373
2023-04-30,2023,4,6921,1012.24,9.92,3935,58,879,2046,564.45,9.36,135.45,302.98,Rajasthan,697,101.94,11,1339
2023-04-30,2023,4,6921,1012.24,9.92,3935,58,879,2046,564.45,9.36,135.45,302.98,West Bengal,106,15.5,21,1506
2023-04-30,2023,4,6921,1012.24,9.92,3935,58,879,2046,564.45,9.36,135.45,302.98,Punjab,2030,296.9,6,1451
2023-04-30,2023,4,6921,1012.24,9.92,3935,58,879,2046,564.45,9.36,135.45,302.98,Kerala,336,49.14,13,1480
2023-04-30,2023,4,6921,1012.24,9.92,3935,58,879,2046,564.45,9.36,135.45,302.98,Uttar Pradesh,97,14.19,13,1440
